latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
48.49215,34.9758,300.7,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,281.2,1.8,N
48.48847,34.97503,312.9,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,282.2,2.3,N
53.52325,9.90394,325.9,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,278,2.4,N
53.51188,10.03616,299.2,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.7,0.8,N
48.70195,33.74617,295.3,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,277.1,0.4,N
50.66313,26.35699,313.3,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,264.5,1,N
50.6632,26.35703,315.4,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,264,1.6,N
53.14099,8.6771,310.9,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,274.5,1.6,N
53.13622,8.68287,297.5,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.6,1.3,N
53.13195,8.68196,323,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,274.6,1.3,N
47.62635,34.32648,332.5,0.6,0.7,2017-04-29,0054,N,nominal,1.0NRT,279.9,4.1,N
52.17047,14.62841,296.8,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,275.6,0.5,N
47.62354,34.32711,322.8,0.6,0.7,2017-04-29,0054,N,nominal,1.0NRT,278.6,3,N
47.88342,33.4505,306.8,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,280.6,2.1,N
47.87922,33.40113,297.4,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,283.5,1.4,N
47.8751,33.41352,300.5,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,284,1.8,N
47.86275,33.45061,300.8,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,278,1.4,N
48.72593,30.69576,306.3,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,273.1,0.8,N
47.87371,33.39705,298.5,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,283,1.4,N
47.87234,33.38057,296,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,283.6,1.8,N
47.87027,33.38679,296.1,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,282,1.4,N
51.68929,15.98249,333.4,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,269.4,3.9,N
51.69009,15.97687,299.6,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,269.3,2.7,N
51.68598,15.98127,345.1,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,268.1,3.9,N
49.17039,27.59911,315.2,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.3,1.9,N
49.16862,27.60584,302.9,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,275.9,1.9,N
52.49261,4.61182,331.5,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.8,3.8,N
52.49223,4.62143,296.1,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.7,3.8,N
52.48323,4.59147,312.8,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,278,3.2,N
52.49443,4.61555,332.9,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.2,7.8,N
52.48557,4.58561,310.7,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.2,4.5,N
51.17742,16.10978,304.2,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,270.8,1.1,N
48.74692,26.60324,297,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,277.7,1.2,N
47.78935,28.95683,302.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.8,0.7,N
51.48617,6.72347,296.3,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,272.6,1.5,N
51.48254,6.70787,295.4,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.3,1.6,N
51.46193,6.74188,299.2,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,274.1,0.9,N
51.29838,7.01152,297.9,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,275.4,1.1,N
51.2973,7.01065,297.4,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.2,1.3,N
51.1737,3.8087,345.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,281.7,2.4,N
51.17389,3.80375,300.2,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277,2.4,N
51.16832,3.81306,333.1,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279,3.2,N
51.16814,3.81797,321.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,275.9,3.2,N
51.16851,3.80814,311.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.9,4,N
51.16795,3.82288,308.1,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,275.4,1.2,N
51.1683,3.81317,325.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.5,2.6,N
51.16809,3.81808,330.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.4,3,N
51.16788,3.82297,335.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.9,3,N
51.1685,3.80826,313.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.1,2.6,N
50.76382,5.67397,295,0.6,0.5,2017-04-29,0054,N,nominal,1.0NRT,276,1.5,N
49.5071,5.96165,299.1,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.8,1.5,N
49.50246,5.96097,303.6,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,274,1.5,N
49.46683,6.00832,297.8,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.3,1.3,N
49.32445,6.10124,295.5,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,275.7,1,N
49.24586,6.84858,328.3,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,277,2.9,N
48.27613,14.3364,318.3,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,268.6,1.4,N
48.27538,14.34168,298.9,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,267.6,1.4,N
45.95472,22.8669,295.9,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,277.5,0.4,N
47.3792,15.06779,298.7,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,270.4,0.6,N
47.1712,7.56519,297,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,273.2,1.9,N
47.06884,8.26418,298.3,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,272.9,1.5,N
47.06919,8.26884,306.6,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,274.3,0.8,N
45.28194,14.53,298.4,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,282,1.9,N
45.52189,11.49627,295.1,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,277.6,1.5,N
45.42896,10.99848,296,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,279,0.4,N
45.50994,10.2458,313.1,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,279.5,1.5,N
45.47988,10.21377,317.8,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,278,3,N
45.47723,10.21277,321,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,278.7,2,N
45.14516,9.94037,329.3,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,283.2,12.7,N
44.82692,11.44743,304,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,277.5,0.9,N
40.74587,29.76957,297.4,0.6,0.7,2017-04-29,0100,N,nominal,1.0NRT,285.3,2,N
41.01967,28.55552,311,0.5,0.7,2017-04-29,0100,N,nominal,1.0NRT,284,1.8,N
40.44731,27.14375,313,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,285.6,1.7,N
40.44191,27.14079,313,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,287.1,1.7,N
40.44729,27.14317,305.4,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,284.8,1.8,N
40.44186,27.14031,308.2,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,286.6,1.8,N
39.4819,30.04361,298.6,0.6,0.7,2017-04-29,0100,N,nominal,1.0NRT,278.6,1.6,N
38.65579,30.62037,296.4,0.7,0.8,2017-04-29,0100,N,nominal,1.0NRT,278.6,1.2,N
39.86289,26.2436,296,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,283.8,0.2,N
42.93047,10.5341,298.2,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,279.9,0.8,N
43.44625,4.89583,320.5,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,281.8,2.4,N
43.44579,4.90223,322.2,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280.2,2.4,N
43.44167,4.89518,300.8,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,279.6,2.4,N
43.43755,4.88806,337.2,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280.5,2.4,N
43.438,4.88163,295.2,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,281.3,2.4,N
43.43708,4.89451,313.3,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,281.1,2,N
43.43296,4.8874,310.1,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280.1,2.4,N
43.4325,4.89382,308.5,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280.8,2,N
43.43204,4.90022,302.1,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280,2,N
43.4336,4.88744,331.3,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280.9,3.9,N
43.43311,4.89385,313.5,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,281.1,3.9,N
43.43262,4.90024,304.2,0.5,0.5,2017-04-29,0100,N,nominal,1.0NRT,280.2,1.8,N
43.41418,-3.83658,296.6,0.7,0.8,2017-04-29,0100,N,nominal,1.0NRT,277,1.3,N
43.41007,-3.83993,303.8,0.7,0.8,2017-04-29,0100,N,nominal,1.0NRT,278,1.5,N
43.30598,-3.02564,300,0.6,0.7,2017-04-29,0100,N,nominal,1.0NRT,278.1,1,N
38.80091,26.93788,299.1,0.5,0.7,2017-04-29,0100,N,nominal,1.0NRT,287,1.7,N
38.73904,26.95087,303.7,0.5,0.7,2017-04-29,0100,N,nominal,1.0NRT,285.5,1.2,N
38.73349,26.94771,303.8,0.5,0.7,2017-04-29,0100,N,nominal,1.0NRT,284.4,1.6,N
38.37346,24.06039,300,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,285.7,0.7,N
38.56351,23.29517,308.5,0.6,0.6,2017-04-29,0100,N,nominal,1.0NRT,286.2,3.1,N
38.37379,24.0609,299.5,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,285.5,0.8,N
38.56482,23.29337,321.1,0.6,0.6,2017-04-29,0100,N,nominal,1.0NRT,288.6,3.9,N
38.12693,23.52665,295.3,0.3,0.6,2017-04-29,0100,N,nominal,1.0NRT,282.1,0.2,N
41.31406,1.66222,306.4,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,280.2,0.8,N
41.31059,1.66448,300.4,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,278.8,0.7,N
41.17527,1.22161,297.4,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,284.7,1,N
40.57457,0.54089,298.2,0.4,0.6,2017-04-29,0100,N,nominal,1.0NRT,282.1,0.7,N
38.79621,15.21089,302.5,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,282.8,2,N
38.79286,15.20972,318.7,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,282,3.2,N
35.87969,4.44812,317,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,284.9,2.4,N
35.34725,5.76395,318.6,0.6,0.4,2017-04-29,0100,N,nominal,1.0NRT,285.7,1.9,N
60.1314,16.17938,298,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,271.4,0.7,N
64.35639,-21.78543,302.3,0.4,0.6,2017-04-29,0236,N,nominal,1.0NRT,274.6,1.2,N
61.36315,1.57982,327.6,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,279.6,2.6,N
61.17618,2.18702,307.5,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,278.7,0.8,N
60.46069,-1.25867,304.4,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,264,0.5,N
59.56604,1.996,341.8,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,280.1,11,N
58.36947,0.07144,317.8,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,274.6,1.1,N
58.28979,0.20248,314.7,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,274.8,1.1,N
57.97484,1.24151,306.1,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,277.1,0.9,N
57.72582,0.84291,296.7,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,278.1,0.4,N
57.4669,0.50879,299.2,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,277.4,1,N
56.99991,1.29042,296.3,0.5,0.4,2017-04-29,0236,N,nominal,1.0NRT,277.9,0.6,N
56.78115,2.10612,327.2,0.5,0.4,2017-04-29,0236,N,nominal,1.0NRT,279.4,4,N
56.07893,4.22937,314.7,0.4,0.5,2017-04-29,0236,N,nominal,1.0NRT,279,1.6,N
55.57641,4.76112,316.8,0.4,0.5,2017-04-29,0236,N,nominal,1.0NRT,278.9,0.9,N
51.93865,14.64029,303.5,0.6,0.7,2017-04-29,0236,N,nominal,1.0NRT,272,1.4,N
51.93419,14.64192,300,0.6,0.7,2017-04-29,0236,N,nominal,1.0NRT,270.2,1.7,N
51.1781,16.11231,330.4,0.8,0.8,2017-04-29,0236,N,nominal,1.0NRT,272.5,4.6,N
51.1768,16.10469,295.6,0.8,0.8,2017-04-29,0236,N,nominal,1.0NRT,271.2,2.8,N
51.17262,16.11485,307.6,0.8,0.8,2017-04-29,0236,N,nominal,1.0NRT,271.8,2.8,N
53.13834,8.67838,316.5,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,276.2,4.7,N
53.1354,8.68793,310.6,0.4,0.6,2017-04-29,0236,N,nominal,1.0NRT,276,2.9,N
53.13215,8.67912,346.9,0.4,0.6,2017-04-29,0236,N,nominal,1.0NRT,277.1,2.9,N
52.4661,7.31937,296.1,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,274.6,0.7,N
52.48391,4.58544,335.8,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,279.2,3.6,N
52.48198,4.59253,305,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,279.7,3.6,N
52.47772,4.58948,315,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,280.6,3.6,N
51.47516,7.16209,300.2,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,275,1,N
51.47513,7.16103,305.1,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,275.3,0.8,N
51.2963,7.01352,297.9,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,274.6,0.7,N
51.29625,7.01249,303.3,0.3,0.6,2017-04-29,0236,N,nominal,1.0NRT,274.7,1.1,N
51.36904,4.26959,301.8,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,278.1,1.4,N
51.23932,4.32197,338.1,0.6,0.5,2017-04-29,0236,N,nominal,1.0NRT,275.7,5.4,N
51.34172,3.77318,299.6,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,278.5,1.5,N
51.18531,4.32849,295.4,0.6,0.5,2017-04-29,0236,N,nominal,1.0NRT,279.4,1.4,N
51.17462,3.81102,322.8,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,279.5,5.1,N
51.17031,3.80806,323.7,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,279.8,5.1,N
51.16836,3.8152,320.3,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,277.8,4.6,N
51.16641,3.82236,334.3,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,277,4.6,N
51.166,3.80511,305.4,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,276.7,2.5,N
51.17163,3.81107,328.1,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,279.9,3.3,N
51.16972,3.81823,320.5,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,277.3,3.3,N
51.17353,3.80393,314.8,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,278.2,5.1,N
51.1678,3.82542,312.6,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,274.9,2.7,N
51.16541,3.81528,323.8,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,276.5,3.3,N
51.16732,3.80809,315.6,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,277.9,3.3,N
51.62606,-0.50746,316.6,0.5,0.4,2017-04-29,0236,N,nominal,1.0NRT,274.4,2.4,N
50.33582,3.49197,295.2,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,275.8,1.1,N
49.35808,6.74833,314.3,0.4,0.6,2017-04-29,0236,N,nominal,1.0NRT,275.5,1.3,N
49.35653,6.75337,307.1,0.4,0.6,2017-04-29,0236,N,nominal,1.0NRT,275.4,1.3,N
52.64218,-8.69138,300.1,0.4,0.4,2017-04-29,0236,N,nominal,1.0NRT,273.8,0.8,N
50.83096,-1.36596,296.6,0.5,0.4,2017-04-29,0236,N,nominal,1.0NRT,281.3,1.2,N
45.68192,9.46666,297.9,0.7,0.8,2017-04-29,0236,N,nominal,1.0NRT,277.6,0.9,N
48.27821,0.46937,319.1,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,273.4,2.3,N
45.14526,9.94816,298.1,0.7,0.8,2017-04-29,0236,N,nominal,1.0NRT,276.1,1.6,N
45.14268,9.93978,310.5,0.7,0.8,2017-04-29,0236,N,nominal,1.0NRT,275.6,3,N
43.44595,4.89623,329.2,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,280.9,3.7,N
43.43459,4.8895,320.7,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,281.1,7.2,N
43.43271,4.89542,310,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,279.6,2.8,N
43.44662,4.89378,304.7,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,277.5,2.3,N
43.44477,4.89973,316.8,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,279.7,2.3,N
43.44095,4.8904,321.5,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,278.3,2.3,N
43.43528,4.887,313.2,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,278.2,2.6,N
43.43343,4.89293,313.2,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,281,2.6,N
43.43156,4.89892,301,0.5,0.7,2017-04-29,0236,N,nominal,1.0NRT,278.5,1.9,N
44.96281,-0.66562,297.5,0.5,0.5,2017-04-29,0236,N,nominal,1.0NRT,272.1,0.6,N
66.02824,8.08302,297.9,0.4,0.4,2017-04-29,0230,N,nominal,1.0NRT,279.2,0.5,N
43.18706,0.9921,300.5,0.3,0.6,2017-04-29,0242,N,nominal,1.0NRT,277.8,1.1,N
43.30656,-3.02527,297.7,0.4,0.5,2017-04-29,0242,N,nominal,1.0NRT,279.6,0.9,N
43.4418,-3.8447,308.8,0.4,0.5,2017-04-29,0242,N,nominal,1.0NRT,281.1,1.2,N
43.52954,-5.72826,298.9,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,277.6,1,N
43.52716,-5.73582,326.9,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,278,13.2,N
43.52589,-5.7297,305.3,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,281.3,7,N
43.55713,-5.89936,297.1,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,279,0.8,N
43.52224,-5.73113,297.3,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,278.6,7,N
43.55472,-5.90667,303.8,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,280.3,1.4,N
43.32961,-5.77593,295.1,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,277.7,0.6,N
41.31215,1.66428,308.6,0.4,0.6,2017-04-29,0242,N,nominal,1.0NRT,279.6,0.9,N
43.34723,-8.43644,299.1,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,281,0.8,N
42.74217,-7.58865,297.4,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,278.1,0.8,N
42.73874,-7.59008,297.3,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,275.5,0.8,N
42.98234,-9.08771,296.2,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,280.4,0.7,N
42.11825,-8.18821,301.7,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,278,1.1,N
41.77885,-7.20749,300.6,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,274.7,0.6,N
41.3836,-8.63077,318.6,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,278.1,1.6,N
41.33818,-8.69921,298.9,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,279.4,0.8,N
41.33723,-8.69419,297.4,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,280.9,1.1,N
38.92118,-9.00889,298,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,287.2,1.5,N
38.63082,-9.07662,298.5,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,284.9,0.9,N
38.62731,-9.07773,314.4,0.4,0.4,2017-04-29,0242,N,nominal,1.0NRT,285.1,1.7,N
38.5015,-8.93514,313.3,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,285,1.6,N
37.95734,-8.80168,297.9,0.5,0.4,2017-04-29,0242,N,nominal,1.0NRT,287.6,1.5,N
35.79882,-0.20185,316.1,0.5,0.7,2017-04-29,0242,N,nominal,1.0NRT,281.7,2.1,N
70.68756,23.59387,331.4,0.5,0.7,2017-04-29,0548,N,nominal,1.0NRT,272.4,3.6,D
47.85952,33.44497,335.4,0.8,0.8,2017-04-29,0900,N,nominal,1.0NRT,302.7,8.8,D
47.87051,33.38648,333.7,0.8,0.8,2017-04-29,0900,N,nominal,1.0NRT,297.5,8.3,D
47.86343,33.44323,338.2,0.8,0.8,2017-04-29,0900,N,nominal,1.0NRT,302.3,6.1,D
47.87433,33.38505,330,0.8,0.8,2017-04-29,0900,N,nominal,1.0NRT,296.9,5.8,D
49.67316,32.71143,367,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,296.3,15.2,D
49.6792,32.70596,367,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,294.7,15.2,D
49.68251,32.71466,333.9,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,292,15.2,D
49.67282,32.71215,367,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,296,14.2,D
49.67887,32.70672,367,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,296.1,18.2,D
49.87097,32.8238,351.2,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,295.5,6.7,D
51.08456,33.96164,347.9,0.6,0.7,2017-04-29,0906,N,nominal,1.0NRT,300.6,7.7,D
51.08743,33.96232,336.5,0.6,0.7,2017-04-29,0906,N,nominal,1.0NRT,299.9,4.6,D
51.08484,33.95519,337.7,0.6,0.7,2017-04-29,0906,N,nominal,1.0NRT,299.5,4.6,D
50.60849,31.93998,335.4,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,289.9,5.4,D
50.60877,31.94031,329.3,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,289.6,8.5,D
51.31286,33.70818,349.3,0.6,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.6,12.1,D
51.31025,33.701,330.3,0.6,0.7,2017-04-29,0906,N,nominal,1.0NRT,295.8,4.8,D
51.85267,34.41726,329.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,298.5,2,D
52.03064,34.70502,328.5,0.5,0.7,2017-04-29,0906,N,low,1.0NRT,298.9,2.6,D
52.02843,34.69864,331.1,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.8,1.9,D
51.90126,34.31363,342.9,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,298.2,3.7,D
51.0247,31.89087,367,0.7,0.8,2017-04-29,0906,N,nominal,1.0NRT,290.8,30.7,D
51.8476,33.69799,342.1,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.4,5.2,D
51.84502,33.69078,341.3,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.4,5.2,D
51.8463,33.69856,341.3,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.4,9,D
51.8437,33.69138,339.9,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.7,7.2,D
52.12963,34.23173,337.5,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.4,5.6,D
52.13501,34.22694,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.4,5.6,D
52.13731,34.23349,326.1,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.1,11.1,D
52.24722,34.42899,329.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.9,5.7,D
51.87529,33.35161,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,296.9,12.9,D
52.24321,34.43081,333.6,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297,3.2,D
52.241,34.42454,326.1,0.5,0.7,2017-04-29,0906,N,low,1.0NRT,296.9,2.3,D
51.87215,33.35362,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,298.5,12.2,D
52.09452,33.84909,341.7,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,298.6,7.9,D
52.09755,33.83739,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,315.7,44.6,D
52.09991,33.84403,348.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,299.3,44.6,D
52.09522,33.83085,343.1,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,296.8,44.4,D
52.10531,33.839,335.9,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,295.2,44.6,D
52.49681,34.84672,336,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.1,3.1,D
52.49678,34.84896,326.7,0.5,0.7,2017-04-29,0906,N,low,1.0NRT,297.3,5.1,D
52.50311,34.41833,328.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.3,3.3,D
52.51061,34.41999,338.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.5,9.5,D
52.50842,34.41367,331.5,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,296.6,3.3,D
51.64814,31.99256,332.2,0.6,0.7,2017-04-29,0906,N,nominal,1.0NRT,288.6,6,D
52.79818,34.90181,349.8,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,300.1,9.4,D
52.80328,34.89704,353.7,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,300.5,7.7,D
52.86769,34.82929,328.8,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,298.6,2.3,D
52.86572,34.88327,338.6,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,296.9,4.7,D
53.41777,34.90252,326.4,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,280.2,3.9,D
53.07447,33.70009,333.3,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.7,8.6,D
